iso3,country_code,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
IRL,IE,Europe & Central Asia,High income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.06343,53.79923,,96.85342,39.36094,1.747829,,34.08784,,,,44.06343,,,,,,,7.390721,17.36819,24.75891,,,,,,,,,,,,,,,,,7.667562,,,,,,,129.2644,,,,15.01679,,34.08784,,29478.07,-0.1376203,24.75891,,,,,,,,,,,0,,,26.5665
IRL,IE,Europe & Central Asia,High income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6708,54.97135,,97.06508,42.36727,1.662148,,37.1668,4.844042,2.578728,,45.6708,,,,,,,6.741623,16.02454,22.76616,,,,,,,,,,,,,,,,,7.324778,,,,,,,122.8806,,,,14.48704,,37.1668,,36733.96,0.0750421,22.76616,,,,0.579393,,,,,,,0,,,-1.496797
IRL,IE,Europe & Central Asia,High income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.91838,51.9233,,97.80479,42.85978,1.165406,,37.79018,4.77035,2.758687,,42.91838,,,,,,,6.248556,16.78534,23.0339,,,,,,,,,,,,,,,,,7.091949,,,,,,,113.5702,,,,17.15992,,37.79018,,36872.36,-0.112478,23.03389,,,,0.557597,,,,,,,0,,,-13.71381
IRL,IE,Europe & Central Asia,High income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.57368,53.49107,,97.98629,42.99538,1.099291,,38.11383,3.993142,2.762413,,43.57368,,,,,,,6.146441,15.8874,22.03384,,,,,,,,,,,,,,,,,7.810576,,,,,,,114.3251,,,,12.12496,,38.11383,,35564.86,1.740031,22.03384,,,,0.576401,,,,,,,0,,,-4.329638
IRL,IE,Europe & Central Asia,High income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78949,50.793,,98.28245,49.49839,0.8876433,,44.49677,4.691961,2.69263,,41.78949,,,,,,,10.78648,20.04293,30.82941,,,,,,,,,,,,,,,,,7.09084,,,,,,,93.9158,,,,15.03036,,44.49677,,37265.56,-0.2079459,31.68409,,,,0.567224,,,,,,,0,,,18.4356
IRL,IE,Europe & Central Asia,High income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.40343,52.78399,,98.75623,50.53489,0.6647828,,45.54064,4.620187,2.679095,,43.40343,,,,,,,9.727194,18.2687,27.99589,,,,,,,,,,,,,,,,,7.387793,,,,,,,95.30703,,,,14.56159,,45.54064,,43701.72,-0.9685161,28.79453,,,,0.566791,,,,,,,0,,,19.3168
IRL,IE,Europe & Central Asia,High income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49172,78.24358,,99.46177,68.1591,0.4234103,,63.3075,3.879102,2.439374,,67.49172,,,,19.276,,,10.9792,15.7883,26.7675,,,,,,,,,,,,,,,,,8.467781,,,,,,,106.6094,,,,11.10592,,63.3075,,67385.1,1.394276,27.42558,46.80758,32.47378,79.28136,0.501822,,78,,,,,0,,22.16778,8.304896
IRL,IE,Europe & Central Asia,High income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.72885,80.27644,,99.65486,72.12024,0.2780237,,67.29145,4.323222,2.317331,,71.72885,,,,15.5618,,,18.04573,11.38265,29.42838,,,,,,,,,,,,,,,,,6.731777,,,,,,,106.5943,,,,8.940878,,67.29145,,79368.88,1.120189,30.04851,51.06202,31.3623,82.42432,0.478168,,80,,,,,0,,25.56694,24.6561
IRL,IE,Europe & Central Asia,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.60739,88.32819,,99.72733,74.47831,0.2415038,,69.68666,4.710675,2.137257,,80.60739,,,59.0206,19.3146,,,18.67201,8.21298,26.88499,,,,,,,,,,,,,,,,,6.080628,,,32.72515,,,,115.6712,,,,10.11575,,69.68666,,79122.8,-0.5201755,27.4474,59.08206,34.17559,93.25765,0.379162,0.0229312,80,,,,,0,,22.59013,35.36493
IRL,IE,Europe & Central Asia,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76319,19.95432,,85.27982,92.66168,,99.77562,75.69728,0.2083846,,70.89812,5.604718,2.070967,,85.27982,,,77.2471,47.7827,,,24.3649,7.486745,31.85165,,,,,,,,,,,,,,,,,5.813692,,,61.85698,,1.2,7.1999998,120.285,11.6,,60,16.55755,,70.89812,,95368.95,0.3270531,32.36717,70.90417,37.3528,108.257,0.3034,0.0088692,81,,,,,0,,21.00899,41.06263
IRL,IE,Europe & Central Asia,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21141,20.48532,,,,,,,,,,6.192265,1.961466,,,,,69.5424,45.5849,,,29.10261,6.462637,35.56525,,,,,,,,,,,,,,,,,,,,65.5498,,1,7.3000002,,10.8,,82,21.76847,,,,,2.187191,36.01939,,,,0.298486,122.1751,78,,,,,0,,22.37145,4.655997
IRL,IE,Europe & Central Asia,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16.2,,,,,,,,137.08047,,6.994877,1.978507,,,,,81.7128,14.6836,,,33.11464,4.908021,38.02266,,,,,1.758838,3.178148,5.130976,17.97819,,0.2506507,,27.86885,0.04916,0.332051,8.504378,14.7541,,0.3568864,9.140454,17.9698,2.883734,1,6.5,,10.7,23.45085,106.1,18.06865,81.32838,,91.21216,,-0.6716057,38.37633,,,,0.251387,134.9606,79,,,,,0,,19.97281,6.688298
IRL,IE,Europe & Central Asia,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,13.7,,71.7765,76.1692,,99.96883,84.85859,0.0237532,175.59395,68.79325,5.805965,2.130432,,71.7765,41.894788,71.7764,68.8616,20.5623,,,41.36032,7.695049,49.05537,,,,,3.347134,0.453883,6.863869,11.76786,,0.2677749,,27.77778,0.0658627,0.2179759,6.833448,23.01587,4.392691,0.2423588,7.59784,29.86035,2.398847,1,5.9000001,104.3365,13.2,26.32713,114,18.1136,86.35143,68.79325,94.57196,113255.3,4.55981,49.41897,70.76813,51.12523,121.8934,0.223143,146.0668,82,,,,,0,,17.58813,7.102856
IRL,IE,Europe & Central Asia,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8988,13.68439,,75.407,79.09602,,,86.80936,,195.42455,67.15835,5.750555,2.293637,53.733613,75.407,32.94912,75.4069,46.6091,2.44143,,,45.80737,5.404499,51.21187,,,,,3.940806,1.101598,5.355018,10.59406,,0.1807728,,27.41935,0.0508357,0.1803263,4.798055,20.96774,3.689037,0.2013506,5.357462,5.23809,6.29248,1,5.5,112.2824,12.3,34.66121,105,20.24513,75.66549,67.15835,100,150006.7,3.855484,51.3274,86.6413,53.84252,140.4896,0.245813,159.8386,86,,,,,0,,15.76827,-18.35671
IRL,IE,Europe & Central Asia,High income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59669,15.63223,,85.71468,89.34097,,99.97848,88.7454,0.0192339,219.35942,71.43417,5.158442,2.250812,60.314602,85.71468,38.090642,85.719,51.6609,3.70658,,,56.58033,2.11554,58.69587,,,,,3.512074,1.457669,5.629622,12.54922,,,,,,,,,3.626274,,,7.174836,,0.89999998,5.3000002,119.9911,13.9,27.6151,97,20.74437,100,71.43417,,194049.5,2.704184,58.85744,101.3745,59.32015,160.6946,0.204731,169.3643,86,,,,,0,,13.76197,-6.979891
IRL,IE,Europe & Central Asia,High income,2004,,35.717863,,,,,,,,,,,,,,,,,,,,,,,90.357872,,,,,,,,,,,,14.99604,15.69901,,104.8957,107.9361,,99.99644,95.53628,0.0038398,241.02219,73.7028,5.853265,1.952953,69.315547,104.8957,39.891131,104.9,58.6943,3.07505,,,68.32346,0.4468719,68.77033,,,,,3.797175,0.5916486,7.759907,7.016438,,,,,,,,,3.04044,,,5.239083,8.421561,0.80000001,5.0999999,142.3225,12.6,28.53586,92.699997,14.24252,88.45703,73.7028,100,234199,3.935235,68.89774,99.77545,64.62271,164.3982,0.212946,217.0761,86,,,0.86,,0,,13.02127,25.49585
IRL,IE,Europe & Central Asia,High income,2005,,34.401331,,,,,,,,,,,,,,,,,,,,,,,88.684342,,,,,,,,,,,,19.21234,18.34543,,124.6379,127.343,,99.98801,101.3258,0.0152665,257.90708,77.58284,5.912078,1.684893,81.034626,124.6379,45.760366,124.64,53.8455,3.68431,,,78.61926,0.2993418,78.9186,,180.8383,235.0074,377.1324,4.68326,0.8791234,6.713795,12.1123,,,,25.3112,,1.305217,22.8785,29.04564,2.705119,1.319789,23.13392,6.842372,4.700133,0.69999999,4.6999998,160.6513,12,35.02686,75.099998,12.18027,63.17171,77.58284,82.08054,226724.3,6.97197,79.11241,111.7945,62.9644,174.7589,0.241809,229.0102,86,40,,0.76,,0,,12.74065,19.7633
IRL,IE,Europe & Central Asia,High income,2006,,33.745835,,,,,,,,,,,,,,,,,,,,,,,89.617199,,,,,,,,,,,,16.38972,19.38973,,144.5689,146.8256,,99.9849,118.4586,0.0221722,368.56107,91.93147,7.238593,1.565647,91.58706,144.5689,47.45067,144.571,70.32,5.20275,,,106.7279,0.2758784,107.0038,,246.8764,284.6041,450.9502,3.9058,1.081502,7.175257,8.139519,,1.021564,,28.27004,0.4755873,0.8899069,21.47509,36.42757,2.256697,0.9071914,21.89219,7.398669,3.55491,0.69999999,4.5,157.2572,10.9,47.67579,56.700001,12.52842,64.05863,91.93147,80.99783,313331.9,7.862413,107.1282,110.4925,66.69382,177.1863,0.232297,296.3051,86,43,,0.73,,0,,13.33773,21.99492
IRL,IE,Europe & Central Asia,High income,2007,,32.974035,,,,,,,,,,,,,,,,,,,,,,,92.498593,,,,,,,,,,,,16.78979,22.53305,,158.0979,158.953,,99.97,128.0146,0.047699,352.70401,96.45048,8.359932,1.402185,94.912304,158.0979,43.944927,158.099,53.2826,9.13106,,,143.9858,0.6183815,144.6042,,240.3637,297.1962,489.2249,8.749283,0.3580584,7.604604,8.036782,,0.8573874,,18.58191,0.3805308,0.9411334,24.65442,36.06357,0.8550287,0.9505834,24.90198,17.13704,3.616205,0.80000001,4.5999999,163.9162,11.8,41.1007,49.099998,16.46897,64.84121,96.45048,83.29807,387543.1,-0.7823629,144.6061,113.4296,75.46007,188.8897,0.218238,373.0513,86,42,,0.67,11.62151,0,,13.63964,9.419533
IRL,IE,Europe & Central Asia,High income,2008,,33.519033,,,,,,,,,,,,,,,,,,,,,,,95.400325,,,,,,,,,,,,17.24903,18.75415,,166.321,168.161,,99.84148,136.3562,0.2669756,262.63774,99.60327,6.021158,1.370063,100.9184,166.321,33.916055,166.323,17.9671,6.37595,,,155.3194,10.29502,165.6144,,155.3358,274.0055,433.1812,1.550909,0.7599045,8.100406,9.309366,,,,,0.1087388,0.3847866,10.68123,,1.839996,0.3867289,10.73514,35.48679,2.850887,1.9,3.7,166.9835,12.1,30.26633,30.5,30.23034,73.14852,99.60327,90.70207,370533.2,14.19399,165.1026,109.3665,82.65359,192.0201,0.229945,338.8654,86,36,,0.63,12.78301,1,,12.91891,-43.80354
IRL,IE,Europe & Central Asia,High income,2009,,34.159422,,,,,,,,,,,,,,,,,,,,,,,94.390072,,,,,,,,,,,,12.99002,22.68835,,169.2508,174.872,,99.66682,151.9538,0.5845917,365.38446,109.987,5.734841,1.456594,125.91349,169.2508,42.590915,169.252,25.9221,4.17898,,,215.4911,5.56071,221.0518,,228.3312,326.106,,4.896172,2.457024,6.594725,7.821927,,,,,0.2567616,-2.830393,-74.29859,,5.621175,-2.826928,-74.20763,16.12126,1.083576,9.8000002,5.4000001,153.8825,12.8,32.64875,36.599998,45.6482,72.16156,109.987,90.75402,376637.3,2.942357,220.3744,113.0457,76.94744,189.9931,0.242441,372.239,86,35,,0.49,11.38341,1,,12.12689,-44.57089
IRL,IE,Europe & Central Asia,High income,2010,,27.987778,,,,,,,,,,,,,,,,,,,,,,,90.385852,,,,,,,,,,,,14.98033,22.31017,,133.3401,159.2807,,99.06905,147.5063,1.496747,560.46305,102.1636,5.742662,1.480621,134.50571,133.3401,45.111503,133.341,27.2081,3.99753,,,206.0739,7.156465,213.2304,,272.1855,300.3674,,2.951427,2.817573,7.65283,8.478373,,,,22.19578,0.3102547,-4.454272,-102.1465,19.37238,25.94061,-4.454832,-102.1593,14.69243,0.0173334,13.046937,5.3231198,130.5163,14.466759,33.33682,40.080686,31.72092,68.10973,102.1636,87.53405,329868.9,4.724711,213.2276,110.1041,96.36775,206.4718,0.296567,293.0654,85,36,,0.57,12.05192,1,,10.96454,7.791611
IRL,IE,Europe & Central Asia,High income,2011,,27.001874,,,93.88835,51.25848,15.71657,,,,,,,,1.854815,1.664374,7.584555,11.26362,40.72024,55.64579,70.46641,,,,88.309406,,,,,,,,,,,,11.00777,12.00317,,115.7016,140.5824,,98.94883,132.4115,1.49345,570.45415,96.34618,4.89483,1.330995,125.21359,115.7016,42.11241,115.702,45.3574,3.41932,,,162.4296,6.207083,168.6367,,235.6314,315.3481,,3.016995,0.8972392,5.088396,9.549518,,1.216617,,64.63352,0.6241025,-1.209938,-19.65761,37.16043,24.88069,-1.195058,-19.41584,7.538611,5.305152,16.121468,6.4395334,120.0895,18.916551,39.92485,44.470689,23.81865,69.91358,96.34618,86.05663,285676.6,-1.019351,168.6064,101.621,108.2114,209.8324,0.316351,237.1995,84,35,,0.65,10.66074,1,,10.48016,-4.974108
IRL,IE,Europe & Central Asia,High income,2012,,24.428993,,,,,,,,,,,,,,,,,,,,,,,84.589534,,,,,,,,,,,,7.34898,15.38139,,111.3348,138.4291,,98.99563,126.7826,1.404454,715.35769,93.48481,5.283617,1.267772,125.27613,111.3348,45.86561,111.335,48.3329,4.15709,,,181.2157,7.250242,188.4659,,292.8911,335.993,,2.764177,2.690208,4.175303,6.179699,,1.097864,,,1.030227,-1.148808,-12.73598,,27.09433,-1.133412,-12.5653,8.600957,6.780249,24.987679,7.2792018,119.094,19.24174,40.12251,47.748754,21.751,81.40545,93.48481,91.16139,280266,2.402251,188.6812,92.52753,137.9717,230.6591,0.308207,215.2246,82,40,,1.37,11.70225,1,,9.131362,14.43072
IRL,IE,Europe & Central Asia,High income,2013,,22.792554,,,,,,,,,,,,,,,,,,,,,,,84.665931,,,,,,,,,,,,7.18102,7.81463,,104.4005,115.916,,86.18245,130.2908,18.5847,774.53844,99.55689,5.851253,1.161018,120.57986,104.4005,51.000155,104.401,71.3963,6.25364,,,173.4882,8.136885,181.6251,,,240.7928,,3.507321,3.052874,5.887712,8.730392,0,1.22722,,,1.467815,-1.537086,-14.89424,,11.51544,-1.522869,-14.75648,8.759044,6.858834,25.708588,7.7487761,104.8652,20.503867,32.57214,50.531272,15.85828,84.22439,99.55689,95.33035,303186.7,4.224455,181.7686,76.26904,123.1411,199.4238,0.303188,194.3533,85,36,,,12.2599,0,,8.867135,27.00488
IRL,IE,Europe & Central Asia,High income,2014,,21.801411,,,94.71014,49.41353,50.42827,3.331038,22.96922,,37.53149,69.66751,,61.72649,0.8329632,,5.484416,16.1755,,45.97989,85.95132,84.55024,11.05128,,98.750793,1.025332,,,,,,,,,,,5.156,9.6171,,80.6432,91.31142,,82.87333,129.747,18.87049,774.84951,86.45901,5.276891,1.09883,124.4094,80.6432,57.690169,80.6433,55.3987,6.39991,,,116.1627,9.189361,125.3521,,,200.3997,,5.248715,3.628974,6.780081,6.784628,0,,,,1.5906,1.353167,11.68707,,10.66824,1.384663,11.95909,11.55246,10.70941,20.648804,12.696237,93.27333,22.677673,31.02889,47.9652,14.51333,83.20401,86.45901,95.56904,286627.5,-10.90668,125.3614,73.51265,115.2289,188.7432,0.280253,163.4845,,,,,11.95955,0,15.31,9.231945,19.92499
IRL,IE,Europe & Central Asia,High income,2015,,21.859191,,,,,,,,,,,,,,,,,,,,,,,92.064488,,,,,,,,,,,,6.43113,8.95044,,53.11568,60.47945,,79.12068,98.77283,15.96005,704.18486,71.55974,4.38212,1.059741,98.124151,53.11568,42.754181,53.1157,43.9018,7.17795,,,93.72414,6.837236,100.5614,,,181.1816,,7.371761,2.087021,4.888436,11.79184,0,0.9901552,,69.98625,1.066076,1.22872,6.207685,38.94374,7.363773,1.407209,7.109437,16.35001,16.06367,14.93488,13.973794,74.22565,24.374692,,40.16295,16.93226,68.10195,71.55974,84.84949,261874.3,3.1271,100.6749,66.96729,146.7136,213.6936,0.207015,132.6362,,,,,9.703553,0,15.05,9.145128,28.03461
IRL,IE,Europe & Central Asia,High income,2016,,21.60828,,,,,,,,,,,,,,,,,,,,,,,90.652645,,,,,,,,,,,,4.60916,9.05243,,48.41775,55.2037,,75.56145,104.3135,17.85431,735.63692,75.21125,3.575342,1.17519,100.10953,48.41775,37.861854,48.4177,40.0861,7.47521,,,91.83289,6.25123,98.08412,,,162.0062,,3.402286,3.300499,6.30925,8.788677,0,1.05544,,75.60687,1.678475,1.441298,7.598555,52.93695,6.785947,1.545403,8.147403,18.6479,14.43176,13.610062,13.526538,64.37567,26.940846,,38.736785,21.5564,65.14494,75.21125,84.60445,269577.3,-0.2244686,98.15937,57.9096,122.5018,180.8153,0.192516,136.0528,,,,,8.451848,0,15.34,8.411605,-1.054817
IRL,IE,Europe & Central Asia,High income,2017,,20.749117,,,95.34045,47.51356,50.60963,4.370452,28.14596,,39.53804,71.84441,,63.59414,,,,14.51427,,50.861,84.74513,91.23263,13.11213,,89.576752,0.4628308,,,,,,,,,,,,,,44.26505,49.952,,75.7206,98.17092,16.01684,858.81953,71.71946,4.77237,1.153423,95.322318,44.26505,35.880078,44.265,43.6913,8.62301,,,89.88133,5.830205,95.71154,,,156.3677,,3.741615,3.02877,6.194432,9.607388,0,1.064881,,72.92089,1.29714,0.4101103,2.242811,52.30259,5.686954,0.6215614,3.399194,19.73621,14.6578,11.458923,14.347843,61.71972,25.337047,,34.746609,18.91704,59.77349,71.71946,77.77943,310811.5,-0.7637938,95.6048,56.02834,129.3484,186.3071,0.177884,140.585,,,,,9.42444,0,,8.52854,10.36467
IRL,IE,Europe & Central Asia,High income,2018,,20.442317,,,,,,,,,,,,,,,,,,,,,,,78.789187,,,,,,,,,,,,4.50323,11.40874,,40.8256,46.11876,,77.13502,93.93086,13.6709,720.42132,66.43479,4.083333,1.06753,86.337811,40.8256,33.68331,40.8256,28.6084,8.33244,,,75.39307,4.883154,80.27622,,,132.3084,490.5669,2.286246,1.253096,5.192776,11.84472,0,1.175956,,72.73563,1.488539,0.8118965,4.227755,52.35569,5.29317,1.055771,5.497674,29.12581,15.39093,5.7296425,14.859662,61.45213,25.385863,,37.227626,11.96743,63.7482,66.43479,80.11472,305922,0.3516502,80.34818,64.68826,117.6723,183.1717,0.161964,130.6365,,,,,7.822877,,,8.834437,-2.464596
IRL,IE,Europe & Central Asia,High income,2019,,19.893546,,,,,,,,,,,,,,,,,,,,,,,73.405644,,,,,,,,,,,,,,,36.0013,40.36115,,77.09964,98.67864,11.98819,858.02749,69.70039,3.918224,1.012857,90.977621,36.0013,37.179871,36.0013,,,,,77.62663,2.967513,80.59415,,,156.0373,,5.762147,2.501234,6.586818,8.934565,0,1.343779,,71.42596,1.615202,1.006679,5.213135,49.56351,4.359847,1.242362,6.433632,,15.26282,3.3638371,13.473945,51.6515,24.974393,,39.479554,14.61065,65.79478,69.70039,80.8376,337099.7,-0.4860668,80.70238,71.84785,113.8563,186.4021,0.146994,132.6302,,,,,8.054764,,,,-5.252189
IRL,IE,Europe & Central Asia,High income,2020,,19.20424,44.8,40.7,,,,,,,,,,,,,,,,,,,,,60.019584,,98.7,25.4,24.4,40.9,123.6,70.4,3.7,20.2,10.8,8.2,,,,32.44222,37.66175,,71.99678,116.5852,14.64858,957.78914,75.6523,3.690671,,91.415365,32.44222,35.50662,32.4423,,,,,80.82577,3.481189,84.30695,,,179.0757,,1.504148,2.510195,5.808552,7.683963,,,,,1.410772,0.108692,0.6376451,,5.219535,0.1381002,0.8101691,,11.42363,3.5406366,11.357887,42.88333,25.469175,,55.243283,24.96771,70.0252,75.6523,85.04104,448863.2,-3.979911,84.40932,82.91821,113.5525,197.1202,0.064818,142.6949,,,,,8.245324,,,,1.453949
IRL,IE,Europe & Central Asia,High income,2021,,,,,99.6634,63.45975,54.10198,,23.38066,0,44.27147,85.27391,0,61.71388,,,,9.838974,,54.95542,93.47879,98.04129,20.95941,,,0.993927,,,,,,,,,,,,,,28.01231,31.99282,,67.51727,107.724,15.39182,,73.25712,,,,28.01231,,,,,,,,,,,,,,5.978824,1.991915,5.050485,9.311993,,,,,1.510564,0.7755174,5.421339,,,1.004915,7.024966,,10.9863,,,38.23834,,,,24.78517,73.75402,73.25712,86.09734,404314.7,0.0280809,70.31517,67.01832,107.3525,174.681,,,,,,,,,,,28.22199
IRN,IR,Middle East & North Africa,Lower middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.36987,5.231316,,,,,,,,12.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055.771,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.21835,14.21835,,75.86316,17.03935,4.523748,,11.38839,,,,14.21835,,14.2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.8494,,,,,,11.38839,,5511.06,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97753,13.26442,3.453924,69.85632,20.6926,5.723725,,14.02946,,,,16.32738,,12.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.20448,,,,,,13.0816,,7002.342,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.83352,14.88709,3.915964,71.32041,23.52257,5.986443,,15.58618,,,,18.59681,,14.8335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7077,,,,,,14.44246,,8223.394,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.46532,16.78432,4.453733,69.96727,25.01943,7.204496,,16.88492,,,,20.67857,,16.4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9343,,,,,,15.84204,,9455.65,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96772,16.26595,5.161392,68.68142,24.9059,7.417238,,17.31399,,,,20.64557,,15.9677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.91793,,,,,,16.1424,,10638.44,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.20659,17.69265,5.440004,68.30293,26.40677,8.210557,,18.90392,,,,22.43467,,17.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.30621,,,,,,17.68293,,11944.94,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83092,18.425,5.538856,66.13773,28.03675,9.433528,,20.33826,,,,23.15661,,17.8309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.25596,,,,,,19.12041,,13786.67,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.00934,19.49923,5.693462,66.7243,28.63571,9.724353,,21.6027,,,,24.48847,,19.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.69907,,,,,,20.28765,,15379.64,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.34586,20.59241,5.525453,65.37618,29.87105,10.90593,,23.05569,,,,24.68975,,19.3459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48358,,,,,,21.61945,,16780.6,,,,,,,,,,,,,,,,
IRN,IR,Middle East & North Africa,Lower middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9802,21.61764,5.809124,60.37825,31.41738,14.18605,,24.54145,,,,26.63899,,20.9802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.55034,,,,,,22.91657,,18834,,,,,,,,,,,,,0,,,
IRN,IR,Middle East & North Africa,Lower middle income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67152,20.72903,5.321174,60.53511,30.97817,13.51396,,23.96499,,,,24.82926,,19.6715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.64671,,,,,,22.44411,,22497.97,,,,,,,,,,,,,0,,,
IRN,IR,Middle East & North Africa,Lower middle income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.46523,21.88129,5.548053,65.59162,33.54305,11.4786,,25.12824,,,,25.72083,,20.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.13832,,,,,,23.48591,,29428.44,0.1165945,0.1165945,,,,,,,,,,,0,,,
IRN,IR,Middle East & North Africa,Lower middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.79746,21.53431,4.754907,65.86382,30.49948,11.1609,,22.60698,,,,24.26825,,19.7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.85976,,,,,,21.09259,,39913.85,,0.1550863,,,,,,,,,,,0,,,
IRN,IR,Middle East & North Africa,Lower middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3711,18.04,4.482718,81.99351,26.43005,3.96174,,20.33384,,,,19.67461,,15.3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65021,,,,,,18.59778,,51577.09,,0.0973834,,,,,,,,,,,0,,,
IRN,IR,Middle East & North Africa,Lower middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.91927,25.10981,7.00095,85.04827,31.34065,4.414375,,25.50619,,,,27.53205,,20.9193,3.66966,0.295502,,,,,,,,,,,,,,,,,,,,,,,,,8.052589,,,,89.49767,,,,,,23.37409,,63057.31,0.0579417,0.1409914,,,,,,,,,,,0,,1.649874,
